SubjectID,VideoID,Timestamp_sec,SubjectID.1,VideoID.1,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,predefined,userdefined,True_Label,Predicted_Prob_default,Predicted_Label_default,Predicted_Prob_tuned,Predicted_Label_tuned
8.0,8.0,20.5,8.0,8.0,34.0,100.0,-247.0,1133613.0,876227.0,1143171.0,403126.0,259031.0,146059.0,170955.0,34845.0,1.0,1.0,1,0.6088994,1,0.5241949,1
2.0,8.0,47.5,2.0,8.0,64.0,38.0,61.0,3369.0,8600.0,895.0,7498.0,4805.0,13761.0,2470.0,3793.0,1.0,1.0,1,0.59497976,1,0.99775,1
4.0,2.0,30.5,4.0,2.0,63.0,96.0,64.0,8316.0,13270.0,4875.0,14723.0,10789.0,7328.0,3746.0,4259.0,0.0,1.0,1,0.69806784,1,0.99994576,1
5.0,2.0,54.0,5.0,2.0,61.0,83.0,119.0,1354039.0,219055.0,60170.0,30314.0,22128.0,22760.0,25509.0,8376.0,0.0,1.0,1,0.6782193,1,0.99932337,1
2.0,1.0,63.0,2.0,1.0,57.0,54.0,11.0,9428.0,25651.0,14553.0,3150.0,4036.0,4848.0,8735.0,1881.0,0.0,1.0,1,0.45853263,1,0.99612063,1
0.0,8.0,39.0,0.0,8.0,35.0,51.0,69.0,1162892.0,92091.0,25322.0,7868.0,25744.0,28055.0,14381.0,6929.0,1.0,1.0,1,0.6562365,1,0.8184024,1
4.0,2.0,35.5,4.0,2.0,50.0,80.0,198.0,1708212.0,384040.0,161486.0,87693.0,62271.0,22429.0,31513.0,22341.0,0.0,1.0,1,0.6799173,1,0.78765434,1
6.0,0.0,54.5,6.0,0.0,0.0,0.0,624.0,12350.0,24774.0,3321.0,2195.0,9402.0,2858.0,1124.0,3579.0,0.0,1.0,1,0.94260484,1,0.9999911,1
3.0,9.0,38.5,3.0,9.0,17.0,47.0,2.0,520973.0,296028.0,50548.0,35840.0,44259.0,9656.0,28100.0,3392.0,1.0,1.0,1,0.8237225,1,0.99966604,1
7.0,3.0,10.0,7.0,3.0,8.0,70.0,21.0,1677568.0,85576.0,133589.0,7626.0,15276.0,12226.0,16923.0,7300.0,0.0,1.0,1,0.6206017,1,0.47744858,1
6.0,4.0,64.5,6.0,4.0,0.0,0.0,2047.0,490309.0,316449.0,41491.0,30659.0,61360.0,299430.0,121437.0,42756.0,0.0,1.0,1,0.8803848,1,0.99807453,1
3.0,6.0,20.5,3.0,6.0,51.0,56.0,-25.0,526259.0,65466.0,26480.0,40231.0,7209.0,11808.0,10682.0,14545.0,1.0,1.0,1,0.6669701,1,0.9680057,1
7.0,3.0,9.0,7.0,3.0,10.0,50.0,86.0,116426.0,55286.0,14553.0,16925.0,11470.0,9332.0,3132.0,1086.0,0.0,1.0,1,0.64641064,1,0.91778576,1
4.0,6.0,22.5,4.0,6.0,43.0,56.0,61.0,271373.0,59594.0,9228.0,6950.0,5441.0,18461.0,2598.0,3372.0,1.0,1.0,1,0.60289204,1,0.57343334,1
2.0,4.0,16.0,2.0,4.0,57.0,81.0,52.0,703180.0,69243.0,23274.0,10367.0,16300.0,19733.0,10913.0,8524.0,0.0,1.0,1,0.99107325,1,0.9991443,1
6.0,0.0,37.5,6.0,0.0,0.0,0.0,1543.0,1205415.0,115716.0,17943.0,117423.0,73712.0,87985.0,97118.0,90267.0,0.0,1.0,1,0.8512266,1,0.99999166,1
7.0,0.0,47.5,7.0,0.0,69.0,53.0,72.0,366575.0,35693.0,6558.0,2297.0,10025.0,46517.0,12842.0,12725.0,0.0,1.0,1,0.8591748,1,0.9997982,1
0.0,1.0,16.0,0.0,1.0,16.0,56.0,128.0,654419.0,116539.0,50959.0,37232.0,11432.0,8388.0,22612.0,5190.0,0.0,1.0,1,0.603995,1,0.99761593,1
4.0,2.0,52.0,4.0,2.0,61.0,37.0,44.0,5420.0,20222.0,2159.0,1742.0,4222.0,6639.0,1487.0,1755.0,0.0,1.0,1,0.594128,1,0.9998305,1
7.0,4.0,20.0,7.0,4.0,60.0,54.0,-42.0,95331.0,20012.0,25628.0,13082.0,17286.0,19884.0,37536.0,21249.0,0.0,1.0,1,0.34711805,0,0.99870366,1
3.0,9.0,33.5,3.0,9.0,29.0,53.0,153.0,2048085.0,84719.0,142951.0,46189.0,32653.0,28562.0,15286.0,4360.0,1.0,1.0,1,0.89726603,1,0.999696,1
4.0,6.0,7.5,4.0,6.0,30.0,44.0,27.0,38704.0,46779.0,13714.0,18214.0,15882.0,11496.0,8331.0,6185.0,1.0,1.0,1,0.29897174,0,0.9033166,1
0.0,1.0,66.5,0.0,1.0,48.0,53.0,55.0,80266.0,9265.0,1709.0,1328.0,1422.0,1877.0,1799.0,688.0,0.0,1.0,1,0.587001,1,0.9994064,1
4.0,1.0,17.0,4.0,1.0,54.0,63.0,25.0,473386.0,67188.0,25736.0,10863.0,5927.0,6159.0,710.0,2184.0,0.0,1.0,1,0.4231879,1,0.9866443,1
6.0,6.0,34.0,6.0,6.0,0.0,0.0,-2048.0,1251246.0,1433300.0,92812.0,73306.0,179270.0,82119.0,63258.0,41178.0,1.0,1.0,1,0.82122284,1,0.9999622,1
7.0,4.0,21.0,7.0,4.0,56.0,37.0,103.0,29051.0,116259.0,19301.0,13472.0,32827.0,40701.0,33618.0,19833.0,0.0,1.0,1,0.31954935,0,0.75669867,1
1.0,4.0,38.0,1.0,4.0,30.0,44.0,-148.0,104608.0,59771.0,6679.0,8736.0,9980.0,4553.0,617.0,706.0,0.0,1.0,1,0.68595785,1,0.99969405,1
9.0,3.0,19.0,9.0,3.0,60.0,56.0,-61.0,486187.0,117116.0,24627.0,57598.0,9842.0,33082.0,9478.0,5152.0,0.0,1.0,1,0.6397208,1,0.95697093,1
0.0,2.0,22.0,0.0,2.0,43.0,35.0,54.0,892327.0,416229.0,3477.0,32801.0,36956.0,31725.0,55862.0,37080.0,0.0,1.0,1,0.62131345,1,0.9761635,1
2.0,8.0,60.0,2.0,8.0,70.0,75.0,112.0,6909.0,6868.0,3082.0,15616.0,15658.0,7287.0,1689.0,2980.0,1.0,1.0,1,0.5752493,1,0.9920588,1
6.0,0.0,29.5,6.0,0.0,0.0,0.0,2047.0,707435.0,1232853.0,412590.0,364451.0,401759.0,387398.0,289287.0,384804.0,0.0,1.0,1,0.82350075,1,0.99998254,1
9.0,3.0,7.5,9.0,3.0,50.0,74.0,-45.0,279380.0,15739.0,9286.0,12574.0,10546.0,6359.0,2117.0,1179.0,0.0,1.0,1,0.6084216,1,0.5878134,1
2.0,8.0,37.5,2.0,8.0,1.0,37.0,13.0,68208.0,19828.0,970.0,4042.0,8040.0,1361.0,9164.0,2820.0,1.0,1.0,1,0.74733377,1,0.9993428,1
2.0,7.0,24.5,2.0,7.0,27.0,41.0,418.0,103003.0,134109.0,24067.0,30239.0,32111.0,21325.0,8814.0,6673.0,1.0,1.0,1,0.500414,1,0.96914876,1
5.0,1.0,6.0,5.0,1.0,43.0,40.0,13.0,670182.0,61757.0,6719.0,21095.0,7159.0,2701.0,1902.0,1259.0,0.0,1.0,1,0.67076415,1,0.89710003,1
7.0,5.0,3.5,7.0,5.0,14.0,51.0,76.0,1053079.0,173974.0,19764.0,42977.0,47588.0,28855.0,24085.0,24736.0,1.0,1.0,1,0.6720266,1,0.99324656,1
9.0,4.0,37.0,9.0,4.0,43.0,47.0,109.0,1333612.0,78116.0,16458.0,41298.0,12523.0,19001.0,13488.0,2278.0,0.0,1.0,1,0.6878298,1,0.9934129,1
9.0,5.0,43.0,9.0,5.0,43.0,48.0,186.0,230570.0,126632.0,129901.0,37035.0,21295.0,23968.0,46697.0,6920.0,1.0,1.0,1,0.8459942,1,0.9994432,1
2.0,4.0,62.5,2.0,4.0,53.0,84.0,71.0,32791.0,6682.0,5347.0,12242.0,9049.0,11666.0,5254.0,4442.0,0.0,1.0,1,0.914186,1,0.9994754,1
3.0,6.0,2.5,3.0,6.0,66.0,66.0,43.0,122094.0,38674.0,13613.0,1366.0,11262.0,5422.0,9700.0,4286.0,1.0,1.0,1,0.77322316,1,0.9839246,1
4.0,2.0,10.5,4.0,2.0,48.0,64.0,64.0,57508.0,22802.0,6727.0,2805.0,12370.0,11454.0,7962.0,9580.0,0.0,1.0,1,0.28525963,0,0.9997241,1
1.0,2.0,55.0,1.0,2.0,41.0,93.0,-68.0,497264.0,12295.0,6712.0,4259.0,6207.0,2674.0,1895.0,653.0,0.0,1.0,1,0.67076737,1,0.96704996,1
9.0,8.0,55.0,9.0,8.0,44.0,57.0,18.0,1134295.0,63658.0,4202.0,10480.0,12512.0,11534.0,20909.0,11892.0,1.0,1.0,1,0.600808,1,0.61039466,1
6.0,4.0,44.5,6.0,4.0,0.0,0.0,2047.0,1632573.0,53606.0,22838.0,24745.0,45792.0,353020.0,269036.0,138918.0,0.0,1.0,1,0.82104415,1,0.99985564,1
8.0,5.0,50.0,8.0,5.0,13.0,56.0,169.0,1081170.0,445504.0,85492.0,24406.0,31391.0,9516.0,13043.0,3270.0,1.0,1.0,1,0.7386328,1,0.9999046,1
4.0,6.0,45.0,4.0,6.0,53.0,64.0,86.0,4668.0,12590.0,2259.0,36415.0,5160.0,4639.0,4348.0,2497.0,1.0,1.0,1,0.97312206,1,0.99994373,1
4.0,3.0,47.5,4.0,3.0,44.0,38.0,-215.0,63982.0,20184.0,41665.0,7198.0,9413.0,6164.0,5398.0,3636.0,0.0,1.0,1,0.61512476,1,0.84395164,1
9.0,3.0,21.0,9.0,3.0,63.0,44.0,-39.0,11049.0,4524.0,678.0,1423.0,401.0,6537.0,206.0,57.0,0.0,1.0,1,0.62058026,1,0.89641935,1
3.0,6.0,42.0,3.0,6.0,47.0,53.0,-86.0,537721.0,414534.0,40396.0,32115.0,4857.0,11585.0,10064.0,13118.0,1.0,1.0,1,0.6493498,1,0.93503284,1
7.0,1.0,13.0,7.0,1.0,78.0,34.0,100.0,887132.0,255626.0,11296.0,8814.0,23377.0,66571.0,79549.0,15952.0,0.0,1.0,1,0.5839088,1,0.5487973,1
1.0,3.0,52.5,1.0,3.0,24.0,4.0,49.0,1602013.0,170082.0,7935.0,2227.0,8326.0,6101.0,2338.0,1511.0,0.0,1.0,1,0.65367275,1,0.41607624,1
1.0,1.0,68.0,1.0,1.0,61.0,80.0,72.0,604964.0,292863.0,35111.0,58122.0,48169.0,12865.0,6604.0,7221.0,0.0,1.0,1,0.48481205,1,0.70222825,1
8.0,9.0,52.5,8.0,9.0,26.0,50.0,82.0,1634890.0,385962.0,34792.0,360685.0,36515.0,75518.0,35759.0,16873.0,1.0,1.0,1,0.74466944,1,0.98922837,1
4.0,8.0,28.5,4.0,8.0,35.0,14.0,60.0,376726.0,306336.0,6959.0,24044.0,57073.0,27072.0,17019.0,33310.0,1.0,1.0,1,0.63158906,1,0.98722327,1
6.0,0.0,59.5,6.0,0.0,0.0,0.0,323.0,1108064.0,244385.0,8302.0,83856.0,100325.0,138337.0,49377.0,80319.0,0.0,1.0,1,0.80353624,1,0.9764481,1
7.0,4.0,41.5,7.0,4.0,21.0,48.0,-4.0,684520.0,73603.0,43967.0,30105.0,30562.0,20754.0,14040.0,5974.0,0.0,1.0,1,0.63788027,1,0.59303075,1
7.0,4.0,28.5,7.0,4.0,54.0,57.0,-13.0,8208.0,40214.0,2453.0,4013.0,3318.0,3566.0,1771.0,3224.0,0.0,1.0,1,0.9244712,1,0.9529664,1
4.0,6.0,32.5,4.0,6.0,21.0,63.0,35.0,500728.0,103996.0,20948.0,28360.0,10702.0,5430.0,4346.0,7250.0,1.0,1.0,1,0.40058732,1,0.9999873,1
8.0,5.0,5.0,8.0,5.0,40.0,43.0,-38.0,2194808.0,250877.0,132974.0,22404.0,22770.0,30946.0,5027.0,6875.0,1.0,1.0,1,0.6383051,1,0.78538215,1
5.0,1.0,62.0,5.0,1.0,50.0,40.0,59.0,1431332.0,205925.0,23429.0,24182.0,10652.0,23490.0,7114.0,3031.0,0.0,1.0,1,0.7439428,1,0.92960024,1
3.0,9.0,65.5,3.0,9.0,17.0,16.0,23.0,268923.0,118948.0,24926.0,16276.0,6150.0,9773.0,3113.0,1600.0,1.0,1.0,1,0.6584485,1,0.66544265,1
5.0,1.0,10.5,5.0,1.0,57.0,54.0,8.0,675385.0,143515.0,57752.0,27316.0,28039.0,25025.0,7839.0,3188.0,0.0,1.0,1,0.70713174,1,0.83724463,1
7.0,4.0,29.5,7.0,4.0,35.0,50.0,-5.0,614756.0,496996.0,96735.0,28849.0,32825.0,54887.0,39914.0,36138.0,0.0,1.0,1,0.64734745,1,0.63563854,1
5.0,2.0,44.5,5.0,2.0,57.0,63.0,25.0,327028.0,262279.0,116656.0,51754.0,71169.0,25941.0,20397.0,2190.0,0.0,1.0,1,0.79978764,1,0.99185866,1
6.0,6.0,28.5,6.0,6.0,0.0,0.0,-2048.0,1132231.0,167128.0,64458.0,47084.0,58852.0,166805.0,267409.0,141303.0,1.0,1.0,1,0.94553673,1,0.9999481,1
6.0,4.0,46.0,6.0,4.0,0.0,0.0,-337.0,1162437.0,461382.0,21507.0,39709.0,50080.0,166910.0,180992.0,39854.0,0.0,1.0,1,0.818399,1,0.9998271,1
6.0,0.0,62.5,6.0,0.0,0.0,0.0,1824.0,376889.0,531755.0,163548.0,125417.0,114714.0,177546.0,75135.0,51003.0,0.0,1.0,1,0.6636104,1,0.99999434,1
1.0,2.0,35.0,1.0,2.0,60.0,40.0,307.0,10918.0,30297.0,8682.0,582.0,16292.0,16031.0,1207.0,2946.0,0.0,1.0,1,0.66476685,1,0.86385477,1
4.0,7.0,37.5,4.0,7.0,41.0,44.0,9.0,310081.0,46555.0,14750.0,33317.0,5287.0,12852.0,18513.0,6948.0,1.0,1.0,1,0.40747198,1,0.99994093,1
9.0,8.0,50.5,9.0,8.0,91.0,48.0,69.0,160584.0,126237.0,7742.0,13206.0,11124.0,72583.0,12777.0,10915.0,1.0,1.0,1,0.75640345,1,0.99976003,1
4.0,3.0,12.0,4.0,3.0,41.0,41.0,27.0,13064.0,24571.0,6887.0,5414.0,12124.0,4382.0,6006.0,2767.0,0.0,1.0,1,0.57675457,1,0.8254573,1
1.0,1.0,67.0,1.0,1.0,78.0,60.0,0.0,78067.0,14548.0,6173.0,7159.0,7570.0,4911.0,1045.0,982.0,0.0,1.0,1,0.6536479,1,0.9812102,1
5.0,6.0,50.0,5.0,6.0,21.0,38.0,9.0,1348567.0,182851.0,13783.0,40753.0,12109.0,14177.0,19547.0,7153.0,1.0,1.0,1,0.66099066,1,0.6384071,1
1.0,2.0,31.0,1.0,2.0,41.0,30.0,91.0,136521.0,150766.0,31046.0,5786.0,16105.0,7111.0,5961.0,4210.0,0.0,1.0,1,0.40992287,1,0.99692655,1
5.0,1.0,10.0,5.0,1.0,53.0,60.0,-7.0,2076443.0,986387.0,116451.0,64856.0,157583.0,45488.0,18056.0,24585.0,0.0,1.0,1,0.6912817,1,0.7547876,1
9.0,8.0,22.5,9.0,8.0,10.0,61.0,86.0,1003223.0,178657.0,88895.0,15756.0,23984.0,20516.0,43686.0,17624.0,1.0,1.0,1,0.6316979,1,0.9947662,1
7.0,1.0,66.0,7.0,1.0,34.0,50.0,129.0,584139.0,94436.0,8140.0,23951.0,9840.0,19671.0,13190.0,12785.0,0.0,1.0,1,0.6498631,1,0.505191,1
5.0,5.0,52.0,5.0,5.0,53.0,50.0,-65.0,668549.0,21628.0,26216.0,2056.0,5440.0,6705.0,5097.0,556.0,1.0,1.0,1,0.65715665,1,0.5528743,1
9.0,8.0,15.0,9.0,8.0,67.0,54.0,-116.0,956183.0,340810.0,22633.0,41423.0,31629.0,40573.0,34044.0,30192.0,1.0,1.0,1,0.69552666,1,0.953857,1
4.0,6.0,36.5,4.0,6.0,47.0,41.0,34.0,410763.0,660922.0,45109.0,20393.0,37251.0,19288.0,12850.0,3428.0,1.0,1.0,1,0.44026402,1,0.986917,1
9.0,4.0,46.0,9.0,4.0,34.0,53.0,-70.0,334997.0,37245.0,7791.0,11297.0,972.0,3046.0,3558.0,727.0,0.0,1.0,1,0.54437727,1,0.7162064,1
1.0,1.0,43.0,1.0,1.0,40.0,54.0,12.0,768018.0,46415.0,26047.0,9045.0,11171.0,3958.0,2398.0,600.0,0.0,1.0,1,0.45457754,1,0.99345744,1
3.0,9.0,58.0,3.0,9.0,34.0,30.0,-396.0,175103.0,14332.0,19957.0,6601.0,7546.0,9369.0,1827.0,3026.0,1.0,1.0,1,0.6882201,1,0.99218875,1
0.0,5.0,33.5,0.0,5.0,74.0,66.0,-94.0,593819.0,79493.0,57919.0,5152.0,9570.0,19239.0,12382.0,8146.0,1.0,1.0,1,0.63113546,1,0.71428734,1
7.0,4.0,52.5,7.0,4.0,74.0,50.0,-41.0,34114.0,49381.0,10244.0,17709.0,16439.0,67913.0,72420.0,10721.0,0.0,1.0,1,0.32913315,0,0.9761361,1
8.0,4.0,15.0,8.0,4.0,37.0,51.0,-78.0,71202.0,30796.0,2209.0,3004.0,2803.0,2507.0,1131.0,611.0,0.0,1.0,1,0.6655179,1,0.9521479,1
3.0,9.0,22.5,3.0,9.0,16.0,61.0,161.0,715955.0,810998.0,118436.0,69929.0,36902.0,15975.0,16176.0,3008.0,1.0,1.0,1,0.65839225,1,0.9994441,1
2.0,7.0,36.0,2.0,7.0,23.0,57.0,-1.0,13663.0,7881.0,1392.0,3113.0,7696.0,3373.0,3107.0,1706.0,1.0,1.0,1,0.96471775,1,0.99876505,1
6.0,0.0,31.5,6.0,0.0,0.0,0.0,1942.0,548149.0,521439.0,101650.0,155665.0,110992.0,90191.0,67106.0,116547.0,0.0,1.0,1,0.6886806,1,0.9998527,1
9.0,8.0,10.5,9.0,8.0,51.0,37.0,0.0,244758.0,67143.0,5956.0,5910.0,5223.0,9545.0,14609.0,7663.0,1.0,1.0,1,0.63731855,1,0.955667,1
4.0,7.0,31.0,4.0,7.0,63.0,27.0,58.0,359263.0,188151.0,62873.0,28162.0,19368.0,26670.0,14381.0,16642.0,1.0,1.0,1,0.50025076,1,0.90846163,1
1.0,3.0,39.0,1.0,3.0,16.0,40.0,-25.0,1848050.0,1778613.0,167067.0,226636.0,73667.0,119478.0,30830.0,6769.0,0.0,1.0,1,0.664074,1,0.884905,1
7.0,3.0,4.0,7.0,3.0,23.0,60.0,992.0,1005182.0,62557.0,20641.0,6880.0,6314.0,5848.0,10125.0,4942.0,0.0,1.0,1,0.6388765,1,0.8323501,1
1.0,2.0,29.0,1.0,2.0,48.0,47.0,-135.0,810616.0,75297.0,64803.0,33275.0,27275.0,23723.0,12983.0,11408.0,0.0,1.0,1,0.6740189,1,0.9899445,1
0.0,5.0,23.0,0.0,5.0,53.0,1.0,97.0,558805.0,125540.0,11416.0,13938.0,18972.0,9562.0,37178.0,12968.0,1.0,1.0,1,0.6347965,1,0.97270924,1
5.0,3.0,2.5,5.0,3.0,44.0,60.0,48.0,623253.0,19049.0,841.0,698.0,3203.0,1513.0,1873.0,919.0,0.0,1.0,1,0.67549866,1,0.9795574,1
4.0,3.0,10.5,4.0,3.0,24.0,37.0,48.0,271197.0,118023.0,45120.0,25687.0,13271.0,14802.0,18854.0,8837.0,0.0,1.0,1,0.4386797,1,0.99999255,1
7.0,0.0,42.5,7.0,0.0,53.0,27.0,42.0,964705.0,114773.0,22534.0,21565.0,9706.0,39254.0,19972.0,21523.0,0.0,1.0,1,0.9852293,1,0.9999334,1
4.0,6.0,39.0,4.0,6.0,34.0,38.0,-20.0,140282.0,86207.0,11955.0,6466.0,4469.0,2642.0,1508.0,701.0,1.0,1.0,1,0.62317514,1,0.98933107,1
7.0,7.0,7.0,7.0,7.0,34.0,35.0,2.0,1249644.0,239029.0,15775.0,32417.0,18472.0,33510.0,67390.0,21651.0,1.0,1.0,1,0.47665435,1,0.9999697,1
4.0,1.0,5.5,4.0,1.0,17.0,40.0,69.0,684987.0,93199.0,17345.0,17109.0,6245.0,6510.0,4378.0,5269.0,0.0,1.0,1,0.8365631,1,0.99665254,1
0.0,8.0,21.5,0.0,8.0,48.0,56.0,54.0,688585.0,36311.0,10148.0,5381.0,2205.0,3961.0,8518.0,2755.0,1.0,1.0,1,0.6009351,1,0.9855945,1
3.0,4.0,16.0,3.0,4.0,20.0,35.0,92.0,1854872.0,179154.0,62850.0,46707.0,10742.0,10235.0,14872.0,5855.0,0.0,1.0,1,0.66768605,1,0.987798,1
8.0,9.0,18.0,8.0,9.0,63.0,53.0,69.0,169163.0,94062.0,10857.0,4001.0,3630.0,8859.0,5038.0,2302.0,1.0,1.0,1,0.63492113,1,0.99526685,1
9.0,4.0,48.5,9.0,4.0,30.0,75.0,-177.0,1247964.0,67978.0,33187.0,15940.0,23857.0,71622.0,8372.0,2159.0,0.0,1.0,1,0.5225395,1,0.9953009,1
4.0,8.0,44.0,4.0,8.0,23.0,70.0,37.0,2555524.0,166315.0,102844.0,85366.0,46070.0,13957.0,11274.0,7604.0,1.0,1.0,1,0.38362935,0,0.9999846,1
5.0,6.0,54.5,5.0,6.0,63.0,74.0,-55.0,940097.0,51526.0,60359.0,30677.0,30649.0,52615.0,7395.0,5101.0,1.0,1.0,1,0.8417929,1,0.9995728,1
1.0,1.0,54.0,1.0,1.0,50.0,81.0,-40.0,920866.0,395746.0,178877.0,14866.0,69159.0,21859.0,15222.0,6873.0,0.0,1.0,1,0.44953918,1,0.99963737,1
5.0,5.0,17.5,5.0,5.0,63.0,63.0,136.0,2882174.0,306155.0,101415.0,159610.0,155575.0,81754.0,71774.0,7746.0,1.0,1.0,1,0.72329,1,0.9231164,1
7.0,1.0,46.5,7.0,1.0,41.0,77.0,29.0,827213.0,66662.0,32360.0,18826.0,8092.0,20838.0,9993.0,9054.0,0.0,1.0,1,0.5778286,1,0.46308815,1
9.0,3.0,37.5,9.0,3.0,34.0,47.0,-145.0,1027717.0,49631.0,28720.0,19941.0,8629.0,13980.0,21572.0,1469.0,0.0,1.0,1,0.4502905,1,0.9242485,1
4.0,8.0,55.5,4.0,8.0,24.0,57.0,-231.0,190767.0,46189.0,923.0,28251.0,10380.0,5469.0,11263.0,8071.0,1.0,1.0,1,0.4201282,1,0.97184366,1
6.0,3.0,11.5,6.0,3.0,0.0,0.0,-314.0,1334708.0,228205.0,81981.0,153215.0,144684.0,94376.0,121505.0,49034.0,0.0,1.0,1,0.6205298,1,0.9996429,1
9.0,4.0,50.0,9.0,4.0,56.0,44.0,57.0,1563506.0,1075419.0,605955.0,318657.0,493346.0,400377.0,113559.0,41910.0,0.0,1.0,1,0.5334093,1,0.9899802,1
6.0,0.0,28.0,6.0,0.0,0.0,0.0,-1191.0,98102.0,107055.0,6869.0,38436.0,12696.0,18374.0,8053.0,10203.0,0.0,1.0,1,0.89272785,1,0.99999225,1
9.0,0.0,19.0,9.0,0.0,47.0,47.0,-14.0,214684.0,125484.0,9287.0,44802.0,14707.0,81812.0,7522.0,2365.0,0.0,1.0,1,0.633583,1,0.8815028,1
0.0,8.0,10.5,0.0,8.0,51.0,37.0,0.0,244758.0,67143.0,5956.0,5910.0,5223.0,9545.0,14609.0,7663.0,1.0,1.0,1,0.63731855,1,0.955667,1
7.0,1.0,34.0,7.0,1.0,63.0,21.0,-6.0,263088.0,74492.0,13562.0,15430.0,13387.0,23579.0,16158.0,16515.0,0.0,1.0,1,0.51917493,1,0.97819847,1
3.0,7.0,33.0,3.0,7.0,43.0,35.0,2.0,1971885.0,566171.0,26221.0,15829.0,26102.0,10368.0,11097.0,4781.0,1.0,1.0,1,0.6599616,1,0.9184717,1
4.0,3.0,17.0,4.0,3.0,23.0,61.0,17.0,754387.0,74105.0,12947.0,9669.0,9141.0,6200.0,2672.0,13962.0,0.0,1.0,1,0.9147485,1,0.99992305,1
6.0,6.0,26.0,6.0,6.0,0.0,0.0,2047.0,648413.0,137219.0,163750.0,193992.0,69252.0,206848.0,379237.0,86526.0,1.0,1.0,1,0.9659207,1,0.9999781,1
2.0,7.0,43.5,2.0,7.0,47.0,48.0,68.0,13754.0,15711.0,3015.0,8335.0,10045.0,8921.0,6251.0,3618.0,1.0,1.0,1,0.36869925,0,0.9997139,1
5.0,2.0,38.0,5.0,2.0,35.0,35.0,-42.0,84910.0,90060.0,3957.0,2795.0,8259.0,2369.0,5343.0,497.0,0.0,1.0,1,0.6133744,1,0.97219294,1
6.0,6.0,23.0,6.0,6.0,0.0,0.0,-1930.0,147891.0,161650.0,29548.0,22102.0,83518.0,30817.0,16836.0,10379.0,1.0,1.0,1,0.7474383,1,0.99852335,1
4.0,8.0,34.5,4.0,8.0,24.0,35.0,39.0,1064651.0,323671.0,54071.0,24386.0,13121.0,33361.0,42040.0,16132.0,1.0,1.0,1,0.5253352,1,0.9993903,1
9.0,8.0,45.5,9.0,8.0,56.0,56.0,84.0,715862.0,43595.0,10328.0,10597.0,8361.0,11015.0,15592.0,6860.0,1.0,1.0,1,0.6001497,1,0.4465744,1
9.0,3.0,56.0,9.0,3.0,61.0,66.0,-65.0,759417.0,181338.0,96864.0,51993.0,42096.0,135633.0,34621.0,3579.0,0.0,1.0,1,0.73635125,1,0.99982774,1
9.0,3.0,43.5,9.0,3.0,44.0,53.0,-100.0,1418390.0,80943.0,19415.0,36881.0,7386.0,42564.0,14395.0,1125.0,0.0,1.0,1,0.9072914,1,0.99994683,1
2.0,7.0,4.0,2.0,7.0,75.0,34.0,44.0,12879.0,20662.0,4445.0,1676.0,18540.0,13174.0,10937.0,5012.0,1.0,1.0,1,0.96027213,1,0.9981466,1
9.0,5.0,28.5,9.0,5.0,64.0,38.0,144.0,2149651.0,424064.0,95537.0,24288.0,44773.0,50274.0,38296.0,17530.0,1.0,1.0,1,0.660403,1,0.8182994,1
4.0,2.0,50.0,4.0,2.0,40.0,70.0,80.0,1021039.0,84618.0,6449.0,7644.0,9489.0,7573.0,3303.0,2073.0,0.0,1.0,1,0.8983716,1,0.99993515,1
3.0,4.0,38.0,3.0,4.0,26.0,47.0,0.0,1959271.0,765221.0,38644.0,4878.0,50787.0,40018.0,16455.0,13992.0,0.0,1.0,1,0.6682261,1,0.97408843,1
7.0,7.0,45.5,7.0,7.0,37.0,61.0,43.0,312378.0,97963.0,68591.0,50592.0,11152.0,41096.0,30821.0,21229.0,1.0,1.0,1,0.40425283,1,0.9749719,1
0.0,6.0,52.0,0.0,6.0,43.0,24.0,105.0,1584150.0,338362.0,57196.0,36297.0,40009.0,62084.0,43168.0,21308.0,1.0,1.0,1,0.50793314,1,0.9967484,1
2.0,8.0,7.0,2.0,8.0,40.0,87.0,35.0,6171.0,8221.0,2114.0,11359.0,6472.0,3387.0,2276.0,809.0,1.0,1.0,1,0.31573394,0,0.6109062,1
5.0,5.0,25.5,5.0,5.0,69.0,53.0,-136.0,1831589.0,182270.0,38565.0,50766.0,14768.0,27421.0,8960.0,3353.0,1.0,1.0,1,0.7607911,1,0.9955627,1
1.0,1.0,15.5,1.0,1.0,43.0,54.0,-6.0,66716.0,40591.0,12176.0,7137.0,16115.0,6660.0,7072.0,3569.0,0.0,1.0,1,0.6814492,1,0.99517906,1
5.0,2.0,36.0,5.0,2.0,51.0,75.0,-53.0,264308.0,20454.0,17547.0,3939.0,3885.0,3132.0,4225.0,898.0,0.0,1.0,1,0.63149303,1,0.96024495,1
0.0,1.0,41.0,0.0,1.0,43.0,43.0,38.0,539017.0,520466.0,48659.0,24051.0,18712.0,43322.0,46598.0,23760.0,0.0,1.0,1,0.6578909,1,0.8359977,1
7.0,1.0,4.0,7.0,1.0,44.0,40.0,68.0,230957.0,27426.0,6747.0,8962.0,4804.0,2156.0,5415.0,1335.0,0.0,1.0,1,0.6531199,1,0.75293046,1
